amount,is_international,velocity_5min,is_new_merchant,account_age_days,failed_login_attempts,fraud,is_night,is_weekend
3461,1,1,1,376,2,1,1,0
7935,0,5,1,1036,0,0,0,1
11272,0,8,0,1456,1,1,0,1
16490,1,8,1,83,2,1,1,0
3367,1,3,1,431,0,1,0,1
6664,1,3,0,1649,0,0,1,0
19090,1,7,0,478,4,1,0,1
11511,1,4,0,783,4,1,1,1
6006,0,6,0,1731,1,0,0,1
16128,0,9,0,369,1,1,0,0
19757,0,2,1,1677,1,0,0,0
7711,1,2,0,955,0,0,0,0
17397,1,6,1,1993,0,1,1,0
2111,0,3,1,1660,4,0,1,0
17926,0,1,0,141,2,0,0,0
11346,1,2,0,720,1,1,0,0
13890,0,7,1,1651,3,1,0,0
11838,1,4,1,1742,1,1,1,0
14830,1,2,1,1480,4,1,1,1
11220,0,8,0,1526,0,1,0,0
18313,0,4,1,1427,4,1,0,1
8867,0,4,0,1977,4,0,0,0
13803,1,2,1,1016,4,1,0,0
1029,1,1,1,288,3,1,0,0
12051,0,1,1,355,3,1,0,0
15945,1,3,0,343,1,1,0,0
17538,1,6,0,149,0,1,0,0
15847,1,7,1,210,4,1,0,1
5844,0,9,1,1136,2,0,0,0
18384,1,5,1,654,1,1,0,0
9749,0,9,0,976,1,0,0,0
7080,0,8,0,536,4,0,0,0
7169,1,1,0,1073,1,0,0,0
9691,0,3,0,1824,4,0,0,1
19899,1,8,0,331,1,1,0,0
542,0,9,1,365,0,0,0,0
4752,0,4,1,11,1,0,1,1
9470,1,6,1,1212,1,1,1,0
7697,0,4,0,509,2,0,0,0
14425,0,9,1,580,0,1,0,0
4558,0,2,0,1469,0,0,0,0
6691,1,6,0,1114,0,1,0,0
16446,1,3,1,622,1,1,0,1
11926,0,4,1,901,3,1,0,0
18793,0,2,0,1700,1,0,0,0
14238,0,8,0,1472,4,1,0,0
17394,1,8,1,718,2,1,1,1
2269,1,1,0,1056,0,0,0,0
18656,0,6,0,327,4,1,1,0
6413,1,1,0,74,4,0,0,0
8415,1,6,1,251,3,1,0,0
8136,1,7,0,450,0,1,0,0
885,1,2,0,906,1,0,1,0
6239,0,9,0,355,0,0,0,0
6444,1,8,0,533,2,1,0,1
18900,1,9,0,296,0,1,0,0
15073,0,4,0,298,4,0,0,0
5719,0,4,0,1352,4,0,0,0
2036,1,8,1,302,1,1,0,0
3907,1,1,1,512,1,0,0,0
7251,0,8,1,1362,1,1,1,0
9593,0,7,0,585,2,0,0,0
12455,0,7,1,374,0,1,0,0
3336,1,9,1,1577,3,1,0,0
15948,1,7,0,1118,0,1,1,1
2452,0,2,1,132,1,0,0,1
2032,1,1,0,1635,2,1,1,1
11013,0,1,0,910,0,0,0,0
8656,1,7,0,1934,4,1,0,0
5598,0,5,1,53,0,0,0,0
10682,0,4,0,1520,4,0,0,0
17430,1,5,1,229,0,1,0,0
13965,1,6,0,640,0,1,0,0
9669,1,6,0,1236,0,1,0,0
17923,1,1,1,797,1,1,1,0
4957,1,2,0,791,4,1,1,0
440,1,3,1,1528,2,1,0,1
11281,0,4,0,495,3,0,0,0
16866,1,6,0,853,4,1,0,1
8591,0,9,0,671,1,0,1,0
238,0,2,0,1888,4,0,0,0
458,1,8,0,1257,2,1,1,0
9814,0,9,0,1095,4,0,0,0
19940,0,2,0,1741,1,0,0,0
1727,1,9,0,189,1,1,1,1
16096,1,7,1,663,3,1,0,0
5104,1,9,1,8,2,1,0,0
13383,0,6,1,332,3,1,0,0
6752,1,2,0,1636,0,0,0,0
19654,1,8,1,1040,1,1,0,1
2251,1,9,1,666,3,1,0,1
9529,1,8,0,669,1,1,0,0
14172,0,2,1,1117,1,0,0,0
12027,1,8,0,1286,0,1,1,0
7005,0,3,1,1573,1,0,1,0
19318,1,3,1,161,3,1,1,0
12552,0,9,1,351,2,1,0,0
16312,0,9,1,1198,4,1,0,0
19051,0,9,1,317,3,1,0,0
1407,1,4,0,937,0,0,0,0
14952,0,7,1,18,4,1,0,1
2760,1,8,0,486,1,1,1,1
10503,1,5,1,367,3,1,1,0
10338,1,1,0,351,4,1,0,1
6307,1,9,1,528,3,1,0,0
19646,1,6,1,872,1,1,0,0
1240,0,3,1,1459,3,0,0,1
1808,1,3,1,933,0,0,0,0
3730,0,1,1,270,4,0,0,0
19695,0,8,0,871,4,1,0,1
10585,0,2,1,1092,4,1,0,0
12121,0,1,1,1054,3,1,0,0
16959,0,7,0,316,1,1,1,0
7784,0,9,1,1845,3,1,0,0
1307,0,6,1,737,3,1,0,1
13431,1,8,1,164,4,1,0,1
2060,0,8,1,926,1,0,0,0
657,1,9,1,320,2,1,0,1
15983,0,7,0,1038,1,1,0,1
13993,0,9,1,279,3,1,0,1
982,0,9,0,432,0,0,0,1
4861,0,1,1,668,1,0,0,0
5967,1,6,1,634,4,1,1,0
12969,1,8,0,1287,0,1,0,0
7266,1,9,1,1706,2,1,1,0
13082,0,4,1,522,2,1,1,0
8029,0,2,0,964,0,0,0,1
5447,0,9,1,1196,2,0,0,0
7369,1,9,1,358,0,1,0,0
13627,0,8,0,1037,3,1,0,0
2554,1,3,0,725,0,0,0,0
18430,1,5,1,673,3,1,0,0
13091,0,2,1,232,4,1,0,0
2908,0,3,1,1500,4,0,1,0
6742,1,1,0,471,2,0,0,1
3925,1,4,0,1184,0,0,0,0
3636,1,5,1,639,3,1,0,0
15409,0,2,1,560,4,1,0,0
3902,0,3,1,1285,4,0,0,0
18454,0,6,0,573,4,1,0,0
6242,0,6,0,1658,2,0,0,0
19303,0,7,0,602,4,1,0,1
9194,0,9,1,1383,1,0,0,0
464,1,4,1,255,2,0,0,0
19603,1,5,1,602,0,1,0,0
15788,1,2,0,1539,1,1,0,0
1963,0,6,1,280,2,1,1,0
16599,1,4,0,117,2,1,0,0
7184,0,5,1,610,3,0,0,0
8116,0,7,0,1186,1,0,0,0
2484,1,6,1,852,1,1,1,0
15172,0,8,1,1911,1,1,0,0
4035,1,6,0,298,4,1,1,0
13227,1,8,1,916,4,1,1,0
14582,0,4,0,1321,0,0,0,0
7842,1,7,1,1618,0,1,0,0
16265,1,3,1,1382,0,1,0,0
2590,1,1,1,1684,4,1,1,0
13424,1,9,0,518,3,1,0,0
18208,0,9,1,378,0,1,1,1
19251,1,6,0,1721,2,1,0,0
1237,1,2,1,426,4,1,0,0
3520,1,8,1,1788,3,1,0,0
5945,0,6,0,537,2,1,1,1
4006,1,7,1,553,2,1,0,0
19437,0,1,1,169,4,1,0,0
12513,1,3,0,515,1,1,0,0
376,1,1,0,1388,3,1,0,1
18483,1,1,1,1707,4,1,0,0
17711,0,1,0,430,1,0,1,0
6437,0,4,0,569,4,0,0,1
12044,0,7,1,83,4,1,0,0
16006,0,7,0,330,2,1,0,1
17179,0,5,0,691,4,0,0,0
12406,0,6,1,1157,1,1,0,0
10603,1,2,0,1622,2,1,1,0
19325,0,5,0,457,1,0,0,0
4308,1,7,1,353,1,1,0,0
11690,0,9,1,1807,2,1,1,0
10986,0,6,0,344,1,1,0,0
12966,0,4,1,1118,0,0,0,0
1188,1,3,0,1406,4,0,0,0
3463,0,9,0,1892,2,0,0,0
124,0,7,0,762,2,0,0,0
9864,1,6,0,1319,0,1,1,0
10059,1,7,1,198,0,1,1,0
13035,1,8,1,79,0,1,0,1
8168,1,5,0,678,0,1,1,1
18719,0,3,1,551,3,1,0,0
7395,1,3,0,820,2,0,0,0
8492,0,2,0,214,1,0,1,0
11490,0,8,1,1667,2,1,0,0
8548,1,1,1,669,2,0,0,0
10533,0,8,0,989,2,1,0,1
15138,1,3,1,894,0,1,0,0
19659,0,9,0,159,0,1,1,0
11628,1,2,1,1858,3,1,0,0
15843,1,9,1,739,2,1,1,0
8705,1,6,0,557,4,1,0,0
2114,1,1,1,201,3,1,1,1
1481,1,5,1,22,0,1,0,1
1198,1,9,0,1363,2,1,0,0
19910,0,6,0,1266,0,1,0,1
9201,0,7,0,1765,1,1,1,1
287,0,4,0,1930,0,0,0,0
12048,1,1,0,1262,0,1,1,0
10307,0,5,0,1173,3,0,0,0
2192,1,2,1,785,1,0,0,0
18614,0,8,0,1603,4,1,0,0
5342,0,4,0,7,4,0,0,0
8649,1,1,0,1257,4,0,0,0
5285,0,7,1,1893,2,0,0,0
15371,0,2,0,804,4,1,0,1
5876,0,3,0,768,2,0,0,0
12549,1,9,1,579,0,1,0,0
7923,0,9,1,1786,4,1,0,0
15817,1,2,0,1101,3,1,0,1
7455,0,3,1,489,1,0,0,1
6565,0,9,1,926,1,1,0,1
12837,0,1,0,87,0,0,0,1
17981,0,2,0,1788,1,0,0,0
13424,1,2,0,1991,1,1,0,0
10450,0,3,1,222,0,0,0,0
2655,1,3,0,413,0,0,0,0
3051,1,2,1,584,0,1,1,1
17722,0,8,0,202,3,1,0,1
4827,0,8,1,1953,0,0,0,0
5786,1,8,0,571,0,1,0,0
3801,1,2,1,1300,0,0,0,0
2880,0,9,0,221,4,0,0,0
18072,0,7,0,157,4,1,1,1
2468,0,5,0,1205,3,0,0,0
15692,0,7,1,1749,3,1,0,0
536,0,8,1,129,1,0,0,0
2928,1,9,0,1267,4,1,1,0
1656,0,2,1,1954,3,0,0,0
13464,0,6,0,1196,3,1,0,0
15161,1,9,1,1527,1,1,0,1
10676,0,6,0,1504,0,1,1,0
16666,0,2,1,877,2,1,1,0
7290,1,1,1,270,1,1,1,0
5665,0,3,1,1445,2,0,1,0
15469,1,5,1,163,1,1,0,1
1689,0,7,1,955,1,0,0,0
259,0,3,0,24,0,0,1,1
12245,0,9,1,497,3,1,0,0
15473,1,4,1,193,4,1,1,0
6655,1,2,1,878,1,1,0,1
16337,1,3,1,390,0,1,0,0
9303,1,5,0,497,2,0,0,1
8344,0,3,1,964,3,0,0,0
14843,1,5,1,806,1,1,0,0
13433,1,4,0,129,2,1,1,0
13441,1,3,0,1021,1,1,1,0
18791,0,6,1,553,4,1,0,1
1328,0,8,0,1567,4,0,0,0
5690,1,4,1,1060,3,1,0,1
5685,1,9,1,1481,2,1,0,1
9327,0,6,0,361,4,0,0,0
6146,1,5,1,765,0,0,0,0
12337,1,3,0,1974,3,1,0,0
15749,1,5,0,1901,1,1,0,0
5045,1,5,1,1239,2,0,0,0
8027,0,4,1,287,2,0,0,0
12741,0,6,0,768,0,1,0,0
16098,0,3,1,925,4,1,1,0
13486,1,1,0,369,2,1,1,0
7116,1,7,0,1493,0,1,0,0
14127,0,7,0,899,0,1,0,0
16020,0,4,0,1210,1,0,0,0
13852,0,9,1,1498,0,1,0,1
18368,1,2,1,1085,3,1,0,0
18293,0,1,1,262,2,0,0,0
3267,1,3,1,788,3,1,0,0
12089,1,7,1,111,0,1,0,0
14187,0,9,1,1853,0,1,0,0
2537,0,2,0,942,3,0,0,0
15375,1,6,1,141,1,1,0,1
5376,0,3,0,745,0,0,0,0
8959,0,5,0,535,3,0,0,1
7918,1,9,0,79,3,1,0,0
4828,1,3,1,1518,2,0,0,0
19108,1,1,0,1055,1,1,1,0
5838,1,5,1,1540,4,1,0,0
5893,1,1,0,509,3,1,0,1
4623,0,8,1,971,2,0,0,0
5671,1,7,1,1654,4,1,0,0
16309,1,2,1,66,2,1,0,0
15346,1,9,1,1534,2,1,0,0
10480,0,5,1,1936,1,0,0,0
2324,1,7,0,1395,0,1,0,0
8489,1,4,1,287,1,0,0,0
16027,1,1,1,1200,4,1,0,0
11784,0,8,0,123,1,1,0,0
10740,1,1,1,1255,0,1,0,1
8762,1,3,1,555,1,1,0,1
6461,1,6,1,1004,1,1,0,1
2048,0,8,1,4,1,0,0,0
12191,0,8,1,1726,3,1,0,0
12092,0,2,0,1840,3,1,1,1
6418,0,9,1,412,1,1,0,1
12280,1,4,0,250,0,1,1,0
334,1,4,1,1680,0,1,1,0
15472,0,2,0,1511,0,0,0,0
622,0,1,0,1369,0,0,0,0
12818,1,7,0,1918,2,1,0,0
9921,1,3,1,1357,1,0,0,0
5932,0,4,1,453,1,0,0,0
12920,0,9,0,158,2,1,0,1
16311,0,6,1,1601,0,1,0,0
7222,0,1,1,837,4,1,1,1
5942,1,9,0,1014,4,1,0,1
1416,0,9,1,1294,2,1,0,1
13300,0,5,0,1611,4,1,0,1
17608,1,8,1,1442,3,1,1,0
15306,1,7,0,1464,1,1,0,0
19071,1,8,1,1053,4,1,0,1
1478,1,9,1,978,3,1,0,0
19858,1,2,0,335,1,1,0,0
1619,0,5,0,1262,3,0,0,0
8035,0,8,1,153,1,0,0,0
6193,0,3,0,1630,1,0,0,1
5455,1,6,0,749,4,1,0,0
9183,0,6,0,834,2,0,0,0
5674,1,7,0,1139,4,1,0,0
13424,0,3,0,808,0,0,0,0
2357,0,8,1,1755,3,1,0,1
13511,1,8,0,758,0,1,0,0
15333,1,9,0,1423,1,1,0,0
15987,0,8,0,1056,4,1,1,1
19721,0,3,0,532,0,0,0,1
2105,0,6,1,53,0,0,0,0
18500,0,9,0,718,0,1,1,0
10960,0,1,1,1755,1,0,0,0
10170,1,3,1,1219,1,1,0,1
9488,1,2,0,1329,1,0,0,0
18256,1,8,0,1731,0,1,0,1
18235,1,6,1,1997,3,1,0,1
14709,0,8,1,345,4,1,0,1
16463,0,2,1,1106,4,1,0,1
19704,1,6,0,1,1,1,0,1
17023,0,7,1,167,0,1,1,1
14923,1,8,0,317,3,1,1,0
17945,0,9,1,1207,2,1,0,1
8647,0,5,1,965,1,0,0,0
11615,0,3,0,898,2,0,0,1
334,1,2,0,1886,4,0,0,0
14662,1,8,1,273,4,1,1,0
18032,1,1,0,1693,3,1,0,1
7580,1,6,0,373,3,1,0,0
4313,0,2,1,1386,2,0,1,1
10393,0,3,0,900,4,1,0,1
1773,0,8,0,201,3,0,0,0
2200,0,1,1,1216,3,0,0,1
11949,1,6,1,1365,4,1,0,1
19657,0,3,0,1323,4,0,0,0
18299,0,6,0,1530,0,1,0,0
3941,0,3,0,1612,3,0,0,1
10297,1,8,1,140,2,1,0,0
8116,1,5,1,306,1,0,0,0
7111,1,4,0,1220,1,0,0,0
4593,0,9,0,1085,4,0,0,0
17158,1,5,0,1993,2,1,0,0
8678,0,4,1,360,0,0,0,1
2258,0,8,1,307,3,1,0,1
19145,0,8,0,1504,0,1,0,1
2164,1,8,0,333,2,1,0,0
3353,1,4,0,1890,0,1,1,1
12928,0,1,0,1107,4,0,0,0
1501,0,2,1,334,1,0,0,0
19743,1,4,0,517,4,1,0,1
15293,1,2,0,731,3,1,0,0
12196,1,3,1,924,4,1,0,1
4314,0,9,0,766,2,0,0,1
19711,0,9,0,1498,2,1,0,0
11123,0,9,0,1418,3,1,0,1
12050,1,7,0,1624,3,1,0,1
10804,1,4,0,1745,1,1,0,1
10443,1,1,0,1716,0,1,0,0
11967,0,3,1,1744,1,0,0,0
2845,0,8,0,785,4,0,0,0
3966,1,4,1,1601,0,1,0,1
12056,0,2,1,1404,3,1,0,0
5918,1,8,1,21,2,1,0,0
18706,0,7,1,1974,4,1,0,1
16193,1,9,0,879,1,1,1,0
19276,0,2,0,177,3,1,1,0
15593,0,5,0,1387,0,1,1,1
18008,1,6,0,22,0,1,1,1
8324,1,2,1,837,2,0,0,0
4125,1,2,1,960,3,1,1,0
19050,1,4,1,548,3,1,0,0
19287,1,8,0,250,4,1,0,0
6255,0,5,1,661,4,0,0,0
13939,1,9,0,952,0,1,0,1
819,1,4,1,1097,1,0,0,0
14990,1,3,0,1115,0,1,1,0
17456,0,8,1,1200,4,1,0,0
18691,1,1,1,126,4,1,0,0
4526,1,9,0,1228,4,1,0,1
12612,1,4,1,1938,0,1,0,0
15164,0,9,1,1270,3,1,0,0
13867,0,8,0,611,1,1,0,0
11408,1,3,1,1295,1,1,0,1
11577,0,3,1,1010,4,1,0,0
13003,1,9,1,44,2,1,0,0
8780,0,3,1,1758,0,0,0,0
2304,1,4,0,1965,3,0,0,0
19760,0,9,0,1633,4,1,0,0
1202,1,4,1,548,2,1,1,0
5343,1,3,0,1192,4,0,0,0
6714,0,7,1,435,2,0,0,0
16399,1,6,0,1054,1,1,0,1
8807,1,1,1,794,2,0,0,0
14013,1,8,1,1621,1,1,0,0
730,1,1,0,357,1,0,0,0
12008,0,4,1,1515,0,0,0,0
10947,1,6,1,1657,2,1,0,1
9271,0,6,1,1823,3,1,0,0
12821,0,7,1,1272,3,1,0,0
16761,0,5,0,1720,2,0,0,0
16716,0,5,0,253,0,0,0,0
9844,1,4,0,1981,3,1,1,0
5790,1,6,0,785,4,1,0,0
13501,0,7,1,721,3,1,0,0
7759,1,1,1,1890,0,1,1,0
10701,0,9,1,1406,1,1,0,0
11804,1,8,1,1560,1,1,0,0
125,1,7,0,1658,1,1,0,1
15484,1,9,0,737,0,1,0,1
13805,0,3,0,900,1,0,1,0
8752,0,4,1,1929,1,0,0,0
13479,1,7,1,1922,0,1,0,1
7106,0,6,1,1443,4,1,0,0
19967,0,2,1,123,3,1,0,0
18478,1,2,0,1318,0,1,0,0
8782,0,7,0,685,0,0,0,0
1172,1,9,0,143,2,1,0,0
315,1,9,1,1003,1,1,0,1
10015,1,7,0,938,4,1,0,0
9884,0,8,1,1923,2,0,0,0
19090,1,3,0,511,4,1,0,0
14924,1,1,0,1951,1,1,1,0
3413,0,7,1,1972,1,1,1,1
11133,0,8,1,1705,1,1,0,0
10068,0,2,1,57,3,1,0,0
16341,0,9,0,42,4,1,0,1
6039,1,4,0,821,4,0,0,0
14796,0,9,0,1655,2,1,0,0
14894,0,3,0,1145,0,0,0,0
2395,0,8,1,1848,1,0,0,0
1796,0,2,0,1787,1,0,0,0
11285,1,3,1,343,2,1,1,0
18430,0,1,0,332,4,0,0,0
12101,1,5,1,1480,3,1,1,0
14450,0,4,1,1461,4,1,1,0
19267,1,1,0,341,3,1,0,0
3744,1,9,0,341,3,1,0,1
6520,0,6,1,1440,4,1,0,0
11937,1,6,0,849,1,1,0,0
19129,0,2,1,182,3,1,0,0
6453,1,7,0,1701,2,1,0,0
10641,1,9,0,984,2,1,0,0
2032,1,6,0,1288,3,1,0,0
11586,0,8,0,1234,1,1,1,0
1857,1,5,0,523,3,0,0,0
5185,0,2,1,182,2,0,0,0
5737,1,4,0,1468,2,0,0,1
1216,1,1,1,251,4,1,0,0
10859,1,1,1,138,1,1,1,0
11791,1,6,1,1242,4,1,0,0
592,1,2,0,751,0,0,1,0
8911,1,6,1,454,3,1,0,0
6574,0,1,1,883,4,0,0,1
14485,0,3,1,1873,1,1,0,1
9838,0,9,1,87,3,1,0,0
14079,1,2,1,1834,3,1,0,1
11855,0,8,1,293,3,1,0,1
9897,1,6,0,92,3,1,0,0
14707,0,6,1,208,3,1,0,0
12967,0,7,1,1228,1,1,0,0
19227,1,5,0,186,0,1,0,0
7966,1,4,1,1109,2,1,1,0
15549,0,6,0,1851,0,1,0,0
10785,0,8,0,1688,2,1,0,1
5551,0,4,1,156,4,0,0,0
8648,0,5,1,293,3,0,0,0
7286,1,7,0,533,4,1,0,0
6202,0,6,0,161,4,0,0,0
719,1,4,0,1410,2,0,0,0
982,1,4,0,1509,1,0,0,0
3742,0,4,1,1527,3,0,0,1
1396,1,1,0,851,4,0,0,0
14222,0,5,0,156,0,0,0,1
2995,1,8,0,143,3,1,0,0
17413,1,7,1,1793,1,1,0,1
5466,0,5,0,1643,3,0,0,0
8811,1,3,0,1308,4,1,1,1
19696,1,1,1,562,0,1,0,1
18893,0,7,1,35,4,1,0,0
8299,1,3,0,224,1,0,0,0
10817,1,4,0,668,2,1,0,1
3523,0,5,0,393,0,0,0,0
10311,0,8,1,408,1,1,0,1
12882,1,7,1,1727,1,1,0,1
12574,1,9,0,1412,4,1,0,0
3767,1,3,0,1720,4,0,0,0
8377,0,1,0,1773,4,0,0,1
12524,1,1,1,297,2,1,0,0
18952,1,1,0,323,3,1,1,1
18120,1,2,0,1840,3,1,0,1
8255,1,2,1,1878,4,1,1,1
3683,1,7,0,1512,4,1,0,0
15615,1,9,1,1594,2,1,0,0
4109,0,8,1,39,3,1,0,0
19810,0,4,0,505,2,0,0,0
10510,1,2,1,1527,1,1,0,1
18701,1,3,1,753,3,1,0,0
5067,0,5,0,1561,4,0,0,1
18853,0,9,1,1340,0,1,0,0
10795,0,8,1,1520,1,1,1,0
9235,1,3,0,1141,0,0,1,0
5822,1,9,0,1366,2,1,0,0
15614,1,3,0,1906,2,1,0,0
11228,1,8,0,240,2,1,1,0
4544,0,1,0,687,4,0,1,1
7718,0,4,1,1469,2,0,0,0
18160,0,4,1,1876,0,1,0,1
1296,0,6,1,740,1,0,0,0
12397,1,2,1,997,4,1,0,1
2887,1,7,1,487,1,1,0,0
8027,0,5,0,765,2,0,0,0
19802,0,6,0,1435,3,1,0,0
2276,0,6,0,1916,4,0,0,0
8892,0,6,0,623,2,0,1,0
9271,0,8,1,1777,4,1,0,1
2551,1,4,0,736,3,0,0,0
728,1,8,0,298,0,1,1,0
9921,0,9,1,1076,0,1,0,1
7878,0,4,1,733,0,0,0,0
3796,0,1,0,1001,3,0,0,0
19249,1,3,1,304,1,1,1,0
13072,1,1,1,1312,3,1,0,1
8407,1,7,0,664,3,1,0,0
5056,0,1,1,899,2,0,1,0
10295,1,4,0,1142,0,1,1,1
17176,0,1,1,1947,4,1,1,0
19646,1,2,1,1993,1,1,0,0
1205,1,1,1,1448,4,1,0,0
19492,1,5,1,791,2,1,1,1
18645,0,7,0,647,2,1,0,0
15517,0,3,1,209,1,0,0,0
14288,1,8,0,1151,4,1,0,0
12702,0,5,0,1317,1,0,0,0
9356,0,5,1,519,1,0,0,0
14312,0,5,1,1246,0,1,0,1
2013,0,8,0,77,4,0,0,0
10693,0,2,1,338,0,0,0,0
1872,0,2,1,863,0,0,0,0
19264,0,8,0,1814,0,1,0,0
13096,1,9,1,1870,3,1,0,1
2971,0,2,0,1874,2,0,0,0
13334,0,4,1,1763,2,0,0,0
17144,1,8,1,913,3,1,0,0
10621,1,2,1,1299,1,1,0,0
10742,1,4,1,1887,4,1,0,0
1232,1,1,1,807,4,1,0,0
799,0,2,1,1141,4,0,0,1
14634,1,7,0,1316,0,1,1,0
10330,1,1,0,1295,4,1,0,0
6397,0,1,1,1471,4,0,1,0
12939,0,2,1,1181,4,1,0,0
7912,0,4,0,572,2,0,0,0
4657,1,7,0,1208,3,1,1,1
2279,0,4,0,424,1,0,0,0
11130,1,5,1,1680,3,1,0,0
9165,0,4,1,673,4,0,1,0
8375,0,4,1,1625,1,0,0,0
17906,1,9,0,1040,1,1,0,0
15189,0,6,0,926,3,1,0,0
3280,0,3,1,1785,3,0,0,0
6796,0,6,0,98,3,0,0,0
9683,0,7,1,1986,3,1,0,1
17098,0,7,1,1640,0,1,0,1
13969,1,8,0,300,2,1,0,0
11857,1,4,1,747,2,1,0,0
16754,0,1,0,1446,4,0,0,0
12358,1,6,0,1331,0,1,0,0
2568,1,8,1,1980,1,1,0,0
14308,1,5,1,274,3,1,0,0
15142,0,3,0,261,4,0,0,0
15739,0,4,1,1263,1,1,0,1
11646,0,8,0,936,2,1,0,0
12427,1,6,1,1798,1,1,0,0
14370,1,5,0,332,3,1,0,0
15623,0,9,0,115,3,1,1,0
14400,0,3,1,268,2,1,1,0
10875,1,7,1,12,3,1,0,0
12365,1,9,0,73,0,1,1,0
19559,0,4,0,1016,4,0,0,0
16773,1,3,0,874,2,1,0,1
6714,1,1,0,406,2,0,0,1
3352,1,9,1,1841,1,1,0,0
7515,1,1,1,178,2,0,0,0
16762,1,2,1,772,4,1,0,1
11216,1,9,0,946,0,1,0,0
17064,1,5,1,1283,1,1,0,0
5058,0,4,0,400,4,0,0,0
4376,0,9,0,270,2,0,0,1
4876,1,9,1,1856,3,1,1,1
17308,1,2,1,1656,3,1,0,0
3932,1,3,0,1705,4,0,0,0
15001,0,3,0,486,0,0,0,0
5545,0,5,1,1604,3,0,0,1
1480,1,3,0,59,4,0,0,0
9965,0,6,1,642,1,1,1,0
14026,1,2,1,887,2,1,0,1
19640,1,6,0,266,0,1,0,0
11680,1,6,0,75,0,1,0,0
5734,1,2,0,1114,1,0,0,0
5910,1,6,0,505,0,1,0,1
10279,1,6,0,357,4,1,0,0
12351,1,6,1,154,0,1,1,0
13231,0,5,1,1924,0,1,0,1
19593,1,7,1,1242,0,1,1,1
12807,0,5,1,486,4,1,0,1
19724,1,1,0,1564,2,1,0,1
18333,1,9,1,1154,3,1,0,0
2849,0,3,0,66,0,0,0,1
13256,0,2,0,1168,1,0,0,1
16689,1,6,0,380,1,1,1,0
3550,0,8,0,1337,4,1,1,0
7314,1,2,0,407,2,0,0,1
11914,1,4,1,1431,0,1,0,0
5241,0,2,0,1997,4,0,0,1
2808,0,9,0,277,3,0,0,0
18475,0,2,1,615,2,1,1,0
15188,0,2,1,1433,2,0,0,0
11934,1,5,1,314,4,1,1,1
12378,0,5,0,549,1,0,0,0
10114,0,7,0,1273,2,1,0,0
3373,0,1,0,1969,1,0,0,0
14467,0,2,0,461,2,0,0,0
4638,0,6,1,399,2,1,0,1
12641,1,2,1,1692,2,1,0,0
8812,1,4,1,451,3,1,1,0
9268,0,6,1,471,1,0,0,0
3651,0,7,1,1668,3,1,0,0
12397,1,5,1,1583,1,1,0,1
11065,0,8,0,1458,3,1,1,0
2932,1,6,0,956,3,1,1,0
13522,1,5,1,1470,3,1,0,0
252,0,4,1,707,4,0,0,0
11256,1,6,1,103,3,1,0,1
11208,0,6,1,328,2,1,0,1
2900,0,6,0,1707,0,0,0,1
5410,1,1,0,601,3,0,0,0
10044,1,6,0,246,0,1,0,0
2710,0,1,1,1082,0,0,0,0
12167,1,5,1,105,2,1,0,0
1204,0,7,1,692,0,0,0,0
10828,1,1,0,972,0,1,0,0
7363,1,1,0,1093,0,0,0,1
2014,0,6,0,993,1,0,0,0
19556,0,7,1,1326,3,1,0,0
506,0,6,0,153,3,0,0,0
13789,1,5,0,1561,0,1,0,0
266,0,6,1,1913,2,1,0,1
608,0,3,0,1059,1,0,0,1
18145,1,9,1,957,2,1,0,1
3764,1,5,1,1039,2,0,0,0
19973,0,2,1,1130,0,1,0,1
13150,0,7,0,730,4,1,1,0
780,0,3,0,1920,0,0,0,0
19008,0,1,1,74,4,1,0,0
18604,1,3,0,856,1,1,0,0
4457,1,9,1,1955,4,1,0,1
1463,0,5,0,285,0,0,1,0
9623,0,7,1,1574,0,1,0,1
2392,0,3,1,1221,2,0,0,0
1638,1,4,0,280,0,0,0,0
3508,0,1,1,787,0,0,1,1
8852,0,3,1,686,3,0,0,0
18387,1,7,1,1841,3,1,0,1
274,1,4,1,1580,2,1,1,0
2330,0,2,1,969,4,0,1,0
4387,0,5,0,1690,4,0,0,1
12212,1,5,0,1177,3,1,0,0
7206,0,2,1,291,1,0,0,1
9789,0,6,0,932,3,0,0,0
12146,1,4,1,1166,1,1,0,0
19655,1,1,1,768,4,1,0,1
18051,1,3,1,312,3,1,0,0
1251,0,9,1,646,0,0,0,0
7719,1,7,1,1056,1,1,0,1
6133,1,6,0,26,1,1,0,0
8660,0,1,0,1935,1,0,0,0
5046,0,9,0,255,4,0,0,0
2007,1,9,0,1969,2,1,0,0
3590,1,1,0,1759,0,0,0,1
19019,0,6,0,1080,3,1,0,1
4273,0,7,1,293,1,0,0,0
11165,1,2,0,637,4,1,0,1
17777,1,8,1,230,1,1,0,0
4869,0,8,1,53,3,1,1,0
4896,1,6,0,954,0,1,0,1
13146,0,9,0,101,1,1,0,0
14311,1,3,1,1491,4,1,0,0
19456,0,2,1,1870,4,1,0,1
5097,0,2,1,804,2,0,0,0
17476,1,6,1,869,4,1,0,1
8212,1,7,1,267,2,1,0,0
5387,0,6,0,1819,0,0,0,0
10678,1,3,0,2,3,1,0,0
18724,1,5,1,22,2,1,1,0
17960,1,8,1,578,1,1,0,0
6526,0,6,1,212,1,0,0,0
11699,1,2,1,1260,3,1,0,0
